"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","690","Видео /video/ — нет JS-ошибок в консоли @major","chaika","2026-09-06","failed","2026-09-06","","09-console-errors.spec.js","",""
"","363","Последняя новость не старше 7 дней @major","chaika","2026-09-06","failed","2026-09-06","","07-freshness.spec.js","",""
"","699","Билеты /tickets/ — нет JS-ошибок в консоли @major","chaika","2026-09-06","failed","2026-09-06","","09-console-errors.spec.js","",""
"","342","Фотогалерея: последний альбом не старше 30 дней @major","chaika","2026-09-06","failed","2026-09-06","","16-photo-freshness.spec.js","",""
"","374","/video/ — текст использует Play @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","67","API: расписание сезона доступно @major @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","346","Школа /school/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","345","Видео: категория «Промо» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","672","Страница /video/ не содержит серверных ошибок в HTML @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","707","Страница /tickets/ открывается и содержит контент @critical","chaika","2026-09-06","failed","2026-09-06","","03-functional.spec.js","",""
"","590","Видео: категория «Документальное» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","363","/online/broadcasts/2027-03/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","592","Состав /teamroster/ — нет JS-ошибок в консоли @major","chaika","2026-09-06","failed","2026-09-06","","09-console-errors.spec.js","",""
"","389","Новости /news/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","344","Главная — <title> заполнен @major","chaika","2026-09-06","failed","2026-09-06","","11-ssl-meta.spec.js","",""
"","666","Легенды /legends/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","359","/online/broadcasts/2026-09/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","911","/contacts/ — текст использует Play @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","360","Руководство — есть хотя бы 2 человека @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","1031","Состав /teamroster/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","363","/online/broadcasts/2026-11/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","589","История /history/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","359","Видео: категория «LIVE» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","599","Состав — <title> заполнен @major","chaika","2026-09-06","failed","2026-09-06","","11-ssl-meta.spec.js","",""
"","371","Матчи /season/matches/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","370","/teamroster/ — заголовки используют Rodchenko @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","64","API: тренерский штаб ≥5 @major @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","361","Календарь /season/calendar/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","344","Обои /photogallery/wallpaper/ — страница доступна (не 403) @major","chaika","2026-09-06","failed","2026-09-06","","16-photo-freshness.spec.js","",""
"","342","Infobar (sticky) — данные совпадают с блоком «Следующий матч» @major","chaika","2026-09-06","failed","2026-09-06","","12-next-match.spec.js","",""
"","372","Видео: категория «Чарты» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","61","API: статистика игроков доступна @major @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","710","Страница /news/ не содержит серверных ошибок в HTML @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","396","Изображения загружены на /news/ @minor","chaika","2026-09-06","failed","2026-09-06","","04-visual.spec.js","",""
"","567","API: турнирная таблица содержит Торпедо @critical @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","69","Сайт доступен по HTTPS @critical","chaika","2026-09-06","failed","2026-09-06","","11-ssl-meta.spec.js","",""
"","362","Видео: последнее не старше 30 дней @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","949","Статистика — таблица бомбардиров не пустая @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","374","Страница /tickets/ не содержит серверных ошибок в HTML @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","377","Изображения загружены на /teamroster/ @minor","chaika","2026-09-06","failed","2026-09-06","","04-visual.spec.js","",""
"","690","Персонал /staffs/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","69","Нет редиректа HTTPS → HTTP @critical","chaika","2026-09-06","failed","2026-09-06","","11-ssl-meta.spec.js","",""
"","343","Трансляции /online/broadcasts/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","581","Видео: категория «Интервью» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","599","Статистика /season/statistics/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","372","Логотип Торпедо в header загружен @major","chaika","2026-09-06","failed","2026-09-06","","04-visual.spec.js","",""
"","343","/online/broadcasts/2027-01/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","604","/season/calendar/ — текст использует Play @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","370","/contacts/ — заголовки используют Rodchenko @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","396","/ — текст использует Play @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","373","Видео: категория «Творчество» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","355","Фотогалерея /photogallery/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","353","Видео: категория «События» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","358","/news/ — заголовки используют Rodchenko @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","351","Видео: категория «Поехали» не пустая @major","chaika","2026-09-06","failed","2026-09-06","","15-video-categories.spec.js","",""
"","389","/tickets/ — текст использует Play @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","361","Правление /manage/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","358","Контакты /contacts/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","349","Изображения загружены на главной @minor","chaika","2026-09-06","failed","2026-09-06","","04-visual.spec.js","",""
"","370","/tickets/ — заголовки используют Rodchenko @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","604","Модалка авторизации открывается @critical","chaika","2026-09-06","failed","2026-09-06","","03-functional.spec.js","",""
"","452","Новости: количество на dev ≈ prod (отклонение ≤5%) @major @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","346","/online/broadcasts/2026-12/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","365","Тренеры /coaches/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","599","Страница /season/calendar/ не содержит серверных ошибок в HTML @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","896","Тренеры — есть хотя бы один @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","62","API: матчи сезона не пустые @major @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","711","Календарь — ячейки содержат текст команд @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","603","Ссылки в футере не возвращают 404 @minor","chaika","2026-09-06","failed","2026-09-06","","05-links.spec.js","",""
"","349","/ — заголовки используют Rodchenko @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","355","/teamroster/ — текст использует Play @minor","chaika","2026-09-06","failed","2026-09-06","","06-fonts.spec.js","",""
"","348","Блок «Предыдущий матч» — ссылка ведёт на свой домен, не на prod @major","chaika","2026-09-06","failed","2026-09-06","","19-match-details.spec.js","",""
"","360","Турнирная таблица — содержит Торпедо @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","711","Фан-зона /fan_zone/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","349","Календарь /season/calendar/ — нет JS-ошибок в консоли @major","chaika","2026-09-06","failed","2026-09-06","","09-console-errors.spec.js","",""
"","1982","/tickets/season/ — страница доступна (не 403) @major","chaika","2026-09-06","failed","2026-09-06","","18-tickets.spec.js","",""
"","892","Турнирная таблица /season/tournament_tables/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","386","API: следующий матч — дата актуальна @critical @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","61","API: список игроков ≥25 @critical @khl-sync","chaika","2026-09-06","failed","2026-09-06","","14-khl-sync.spec.js","",""
"","345","Страница /teamroster/ не содержит серверных ошибок в HTML @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","1160","Главная / отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","356","Блок «Предыдущий матч» — ссылка «СТРАНИЦА МАТЧА» видима @critical","chaika","2026-09-06","failed","2026-09-06","","19-match-details.spec.js","",""
"","368","/online/broadcasts/2027-02/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","358","Страница матча из календаря открывается @major","chaika","2026-09-06","failed","2026-09-06","","08-match-page.spec.js","",""
"","378","Билеты /tickets/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","363","Лояльность /loyalty/ отвечает 200 @critical","chaika","2026-09-06","failed","2026-09-06","","01-availability.spec.js","",""
"","354","/online/broadcasts/2026-10/ — HTTP 200 @minor","chaika","2026-09-06","failed","2026-09-06","","17-broadcasts.spec.js","",""
"","937","Фотогалерея — есть хотя бы 1 альбом @major","chaika","2026-09-06","failed","2026-09-06","","02-content.spec.js","",""
"","624","Новости — <title> заполнен @major","chaika","2026-09-06","failed","2026-09-06","","11-ssl-meta.spec.js","",""
