"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4446","Развлечения (/entertainment) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","5070","Таблица загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Страница: Сотрудники","02-table-pages.spec.ts","",""
"","3720","Форма логина отображается @critical","desktop-chrome","2026-06-17","passed","2026-06-17","Страница логина","01-login.spec.ts","",""
"","2897","Защищённая страница без токена → редирект на /login @critical","desktop-chrome","2026-06-17","passed","2026-06-17","Защита роутов","03-auth-guard.spec.ts","",""
"","4415","Страница QR генератора загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","QR Генератор","14-qr-generator.spec.ts","",""
"","4365","Акции — подстраница загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Лояльность","12-promotions.spec.ts","",""
"","6133","Пользователь отображается в таблице @major","desktop-chrome","2026-06-17","passed","2026-06-17","CRUD: Пользователи","07-users-crud.spec.ts","",""
"","4969","Детальная страница услуги открывается @major","desktop-chrome","2026-06-17","skipped","2026-06-17","Услуги","10-services.spec.ts","",""
"","3214","Неправильный пароль — ошибка, остаёмся на /login @critical","desktop-chrome","2026-06-17","passed","2026-06-17","Страница логина","01-login.spec.ts","",""
"","3954","Страница базы знаний загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","База знаний","13-knowledge-base.spec.ts","",""
"","4241","Услуги (/services) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","10594","Поиск фильтрует таблицу @major","desktop-chrome","2026-06-17","passed","2026-06-17","Страница: Размещения","02-table-pages.spec.ts","",""
"","4511","Заказы (/transactions) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","4347","Анкеты (/questionnaires) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","4290","Страница списка развлечений загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Развлечения","11-entertainment.spec.ts","",""
"","6006","Сотрудники — клик по записи открывает детальную страницу @major","desktop-chrome","2026-06-17","passed","2026-06-17","Детальные страницы","09-detail-pages.spec.ts","",""
"","4254","Обратная связь (/feedback) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","5750","Точки питания — клик по записи открывает детальную страницу @major","desktop-chrome","2026-06-17","passed","2026-06-17","Детальные страницы","09-detail-pages.spec.ts","",""
"","5611","Невалидный токен → редирект на /login @critical","desktop-chrome","2026-06-17","passed","2026-06-17","Защита роутов","03-auth-guard.spec.ts","",""
"","9823","Поиск фильтрует таблицу @major","desktop-chrome","2026-06-17","passed","2026-06-17","Страница: Точки питания","02-table-pages.spec.ts","",""
"","4309","Таблица загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Страница: Размещения","02-table-pages.spec.ts","",""
"","5779","Удаление пользователя @major","desktop-chrome","2026-06-17","passed","2026-06-17","CRUD: Пользователи","07-users-crud.spec.ts","",""
"","3777","Таблица загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Страница: Заказы","02-table-pages.spec.ts","",""
"","5474","Создание нового размещения через форму @major","desktop-chrome","2026-06-17","passed","2026-06-17","CRUD: Размещения","04-accommodations-crud.spec.ts","",""
"","4166","Графики/виджеты отрендерились @major","desktop-chrome","2026-06-17","passed","2026-06-17","Дашборд","06-dashboard.spec.ts","",""
"","4543","Точки питания (/food) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","4865","Баллы — подстраница загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Лояльность","12-promotions.spec.ts","",""
"","5190","Успешный логин и редирект с /login @critical","desktop-chrome","2026-06-17","passed","2026-06-17","Страница логина","01-login.spec.ts","",""
"","4236","Лояльность (/promotions) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","3359","Страница создания QR открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","QR Генератор","14-qr-generator.spec.ts","",""
"","4127","События (/events) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","4479","Главная страница лояльности загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Лояльность","12-promotions.spec.ts","",""
"","3823","Категория базы знаний открывается @major","desktop-chrome","2026-06-17","skipped","2026-06-17","База знаний","13-knowledge-base.spec.ts","",""
"","4341","Размещения (/accommodations) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","4077","Настройки (/settings) — страница открывается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","4487","Страница списка услуг загружается @major","desktop-chrome","2026-06-17","passed","2026-06-17","Услуги","10-services.spec.ts","",""
"","7412","Удаление размещения через таблицу @major","desktop-chrome","2026-06-17","passed","2026-06-17","CRUD: Размещения","04-accommodations-crud.spec.ts","",""
