"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12455","Точки питания — клик по записи открывает детальную страницу @major","desktop-chrome","2026-06-20","passed","2026-06-20","Детальные страницы","09-detail-pages.spec.ts","",""
"","2608","Создание пользователя через API @major","desktop-chrome","2026-06-20","passed","2026-06-20","CRUD: Пользователи","07-users-crud.spec.ts","",""
"","9220","Таблица с данными загружается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Страница: Точки питания","02-table-pages.spec.ts","",""
"","9367","Обратная связь (/feedback) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","10418","Транзакции (/transactions) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","9904","Поиск фильтрует таблицу @major","desktop-chrome","2026-06-20","passed","2026-06-20","Страница: Размещения","02-table-pages.spec.ts","",""
"","5739","Графики/виджеты отрендерились @major","desktop-chrome","2026-06-20","passed","2026-06-20","Дашборд","06-dashboard.spec.ts","",""
"","7917","Неправильный пароль — ошибка, остаёмся на /login @critical","desktop-chrome","2026-06-20","passed","2026-06-20","Страница логина","01-login.spec.ts","",""
"","8979","Объявления (/announcements) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","3255","authenticate as admin","auth-setup","2026-06-20","passed","2026-06-20","","../setup/auth.setup.ts","",""
"","8209","Точка питания отображается в таблице @major","desktop-chrome","2026-06-20","passed","2026-06-20","CRUD: Точки питания","08-food-crud.spec.ts","",""
"","9942","Заявки (/requests) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","7097","Форма логина отображается @critical","desktop-chrome","2026-06-20","passed","2026-06-20","Страница логина","01-login.spec.ts","",""
"","12738","Созданное размещение отображается в списке @major","desktop-chrome","2026-06-20","passed","2026-06-20","CRUD: Размещения","04-accommodations-crud.spec.ts","",""
"","7688","Настройки (/settings) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","18558","Поиск фильтрует таблицу @major","desktop-chrome","2026-06-20","passed","2026-06-20","Страница: Пользователи","02-table-pages.spec.ts","",""
"","9033","Таблица с данными загружается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Страница: Транзакции","02-table-pages.spec.ts","",""
"","8627","События (/events) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","11127","Создание нового размещения через форму @major","desktop-chrome","2026-06-20","passed","2026-06-20","CRUD: Размещения","04-accommodations-crud.spec.ts","",""
"","9518","Поиск фильтрует таблицу @major","desktop-chrome","2026-06-20","passed","2026-06-20","Страница: Точки питания","02-table-pages.spec.ts","",""
"","7885","Размещения (/accommodations) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
"","8208","Развлечения (/entertainment) — страница открывается @major","desktop-chrome","2026-06-20","passed","2026-06-20","Навигация по sidebar","05-sidebar-navigation.spec.ts","",""
